PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,FAC_NAME,PRVDR_NUM,STATE_CD,PGM_TRMNTN_CD,ZIP_CD,Year
1.0,1,PRESBYTERIAN NORTHSIDE HOSPITAL,320076,NM,4,87109.0,2018.0
1.0,1,CUBA HOSPITAL,320077,NM,1,87013.0,2018.0
1.0,1,PRESBYTERIAN KASEMAN HOSPITAL,320079,NM,1,87110.0,2018.0
1.0,1,CARE UNIT HOSP OF ALBUQUERQUE,320080,NM,1,87102.0,2018.0
1.0,1,PARK CENTER,320081,NM,4,87109.0,2018.0
1.0,1,THC-ALBUQUERQUE,320082,NM,7,87102.0,2018.0
1.0,1,HEART HOSPITAL OF NEW MEXICO,320083,NM,1,87102.0,2018.0
1.0,1,ROOSEVELT GENERAL HOSPITAL,320084,NM,0,88130.0,2018.0
1.0,1,MOUNTAIN VIEW REGIONAL MEDICAL CENTER,320085,NM,0,88011.0,2018.0
1.0,1,LOVELACE REGIONAL HOSPITAL - ROSWELL,320086,NM,0,88201.0,2018.0
1.0,1,CHRISTUS ST VINCENT PHYSICIANS MEDICAL CENTER,320087,NM,1,87505.0,2018.0
1.0,1,ADVANCED CARE HOSPITAL OF SOUTHERN NEW MEXICO LLC,320088,NM,1,88011.0,2018.0
1.0,1,UNM SANDOVAL REGIONAL MEDICAL CENTER,320089,NM,0,87144.0,2018.0
1.0,1,PRESBYTERIAN SANTA FE MEDICAL CENTER,320090,NM,0,87507.0,2018.0
1.0,1,HORTON MEMORIAL HOSPITAL,330001,NY,1,10940.0,2018.0
1.0,1,PENINSULA HOSPITAL CENTER,330002,NY,1,11691.0,2018.0
1.0,1,ALBANY MEMORIAL HOSPITAL,330003,NY,0,12204.0,2018.0
1.0,1,HEALTHALLIANCE HOSPITAL BROADWAY CAMPUS,330004,NY,0,12401.0,2018.0
1.0,1,KALEIDA HEALTH,330005,NY,0,14210.0,2018.0
1.0,1,ST JOSEPH'S MEDICAL CENTER,330006,NY,0,10701.0,2018.0
1.0,1,DEGRAFF MEMORIAL HOSPITAL,330007,NY,1,14120.0,2018.0
1.0,1,WYOMING COUNTY COMMUNITY HOSPITAL,330008,NY,0,14569.0,2018.0
1.0,1,BRONX-LEBANON HOSPITAL CENTER,330009,NY,0,10456.0,2018.0
1.0,1,AMSTERDAM MEMORIAL HOSPITAL,330010,NY,1,12010.0,2018.0
1.0,1,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",330011,NY,0,13905.0,2018.0
1.0,1,PRESBYTERIAN HOSPITAL,330012,NY,1,10032.0,2018.0
1.0,1,ALBANY MEDICAL CENTER HOSPITAL,330013,NY,0,12208.0,2018.0
1.0,1,JAMAICA HOSPITAL MEDICAL CENTER,330014,NY,0,11418.0,2018.0
1.0,1,MERCY HOSPITAL OF WATERTOWN,330015,NY,1,13601.0,2018.0
1.0,1,THE HOSPITAL,330016,NY,1,13838.0,2018.0
1.0,1,"NEW YORK COMMUNITY HOSPITAL OF BROOKLYN, INC.",330019,NY,0,11229.0,2018.0
1.0,1,MARY MCCLELLAN HOSPITAL,330020,NY,7,12816.0,2018.0
1.0,1,MOHAWK VALLEY GENERAL HOSPITAL,330022,NY,1,13357.0,2018.0
1.0,1,VASSAR BROTHERS MEDICAL CENTER,330023,NY,0,12601.0,2018.0
1.0,1,MOUNT SINAI HOSPITAL,330024,NY,0,10029.0,2018.0
1.0,1,"INTER-COMMUNITY MEMORIAL HOSPITAL AT NEWFANE, INC.",330025,NY,1,14108.0,2018.0
1.0,1,NASSAU UNIVERSITY MEDICAL CENTER,330027,NY,0,11554.0,2018.0
1.0,1,RICHMOND UNIVERSITY MEDICAL CENTER,330028,NY,0,10304.0,2018.0
1.0,1,SHEEHAN MEMORIAL HOSPITAL,330029,NY,1,14203.0,2018.0
1.0,1,NEWARK-WAYNE COMMUNITY HOSPITAL,330030,NY,0,14513.0,2018.0
1.0,1,CHENANGO MEMORIAL HOSPITAL,330033,NY,0,13815.0,2018.0
1.0,1,UNION HOSPITAL,330034,NY,1,10458.0,2018.0
1.0,1,COMMUNITY HOSPITAL AT DOBBS FERRY,330036,NY,1,10522.0,2018.0
1.0,1,LAKESIDE MEMORIAL HOSPITAL,330037,NY,1,14420.0,2018.0
1.0,1,ST JEROME HOSPITAL,330038,NY,1,14020.0,2018.0
1.0,1,CUBA MEMORIAL HOSPITAL,330039,NY,4,14727.0,2018.0
1.0,1,PARKWAY HOSPITAL,330041,NY,1,11375.0,2018.0
1.0,1,SOUTHSIDE HOSPITAL,330043,NY,0,11706.0,2018.0
1.0,1,FAXTON-ST LUKE'S HEALTHCARE,330044,NY,0,13503.0,2018.0
1.0,1,HUNTINGTON HOSPITAL,330045,NY,0,11743.0,2018.0
1.0,1,MOUNT SINAI WEST,330046,NY,0,10019.0,2018.0
1.0,1,ST MARY'S HOSPITAL AT AMSTERDAM,330047,NY,0,12010.0,2018.0
1.0,1,FAXTON - CHILDRENS HOSPITAL,330048,NY,1,13502.0,2018.0
1.0,1,NORTHERN DUTCHESS HOSPITAL,330049,NY,0,12572.0,2018.0
1.0,1,BAPTIST MEDICAL CENTER OF NEW YORK,330050,NY,5,11208.0,2018.0
1.0,1,MEMORIAL HOSPITAL OF GREENE COUNTY,330052,NY,1,12414.0,2018.0
1.0,1,MEDINA MEMORIAL HOSPITAL,330053,NY,7,14103.0,2018.0
1.0,1,NEW YORK-PRESBYTERIAN/QUEENS,330055,NY,0,11355.0,2018.0
1.0,1,BROOKLYN HOSPITAL CENTER - DOWNTOWN CAMPUS,330056,NY,0,11201.0,2018.0
1.0,1,ST PETER'S HOSPITAL,330057,NY,0,12208.0,2018.0
1.0,1,GENEVA GENERAL HOSPITAL,330058,NY,0,14456.0,2018.0
1.0,1,MONTEFIORE MEDICAL CENTER,330059,NY,0,10467.0,2018.0
1.0,1,NEW YORK-PRESBYTERIAN HOSPITAL,330061,NY,1,10708.0,2018.0
1.0,1,SCHUYLER HOSPITAL,330062,NY,7,14865.0,2018.0
1.0,1,NEW YORK DOWNTOWN HOSPITAL,330064,NY,0,10038.0,2018.0
1.0,1,NIAGARA FALLS MEMORIAL MEDICAL CENTER,330065,NY,0,14302.0,2018.0
1.0,1,ST CLARE'S HOSPITAL,330066,NY,1,12304.0,2018.0
1.0,1,ST FRANCIS HOSPITAL,330067,NY,1,12601.0,2018.0
1.0,1,OUR LADY OF MERCY MEDICAL CENTER,330072,NY,1,10466.0,2018.0
1.0,1,UNITED MEMORIAL MEDICAL CENTER,330073,NY,0,14020.0,2018.0
1.0,1,F F THOMPSON HOSPITAL,330074,NY,0,14424.0,2018.0
1.0,1,ALBERT LINDLEY LEE MEMORIAL HOSPITAL,330075,NY,1,13069.0,2018.0
1.0,1,STATEN ISLAND UNIVERSITY HOSPITAL-SOUTH - CLOSED,330076,NY,1,10309.0,2018.0
1.0,1,LAFAYETTE GENERAL HOSP,330077,NY,1,14213.0,2018.0
1.0,1,SISTERS OF CHARITY HOSPITAL,330078,NY,0,14214.0,2018.0
1.0,1,ADIRONDACK MEDICAL CENTER,330079,NY,0,12983.0,2018.0
1.0,1,LINCOLN MEDICAL & MENTAL HEALTH CENTER,330080,NY,0,10451.0,2018.0
1.0,1,LEONARD HOSPITAL,330082,NY,7,12182.0,2018.0
1.0,1,ALICE HYDE MEDICAL CENTER,330084,NY,0,12953.0,2018.0
1.0,1,AURELIA OSBORN FOX MEMORIAL HOSPITAL,330085,NY,0,13820.0,2018.0
1.0,1,MONTEFIORE MOUNT VERNON HOSPITAL,330086,NY,0,10550.0,2018.0
1.0,1,EASTERN LONG ISLAND HOSPITAL,330088,NY,0,11944.0,2018.0
1.0,1,ARNOT OGDEN MEDICAL CENTER,330090,NY,0,14905.0,2018.0
1.0,1,ST JOSEPH HOSPITAL OF CHEEKTOWAGA NEW YORK,330091,NY,1,14225.0,2018.0
1.0,1,MARGARETVILLE MEMORIAL HOSPITAL,330092,NY,7,12455.0,2018.0
1.0,1,COLUMBIA MEMORIAL HOSPITAL,330094,NY,0,12534.0,2018.0
1.0,1,CATHOLIC HEALTH SYSTEM AT OUR LADY OF VICTORY,330095,NY,1,14218.0,2018.0
1.0,1,JONES MEMORIAL HOSPITAL,330096,NY,0,14895.0,2018.0
1.0,1,SOLDIERS & SAILORS MEMORIAL HOSPITAL OF YATES COUN,330097,NY,7,14527.0,2018.0
1.0,1,N Y EYE AND EAR INFIRMARY,330100,NY,0,10003.0,2018.0
1.0,1,NEW YORK-PRESBYTERIAN HOSPITAL,330101,NY,0,10065.0,2018.0
1.0,1,KENMORE MERCY HOSPITAL,330102,NY,0,14217.0,2018.0
1.0,1,OLEAN GENERAL HOSPITAL,330103,NY,0,14760.0,2018.0
1.0,1,NYACK HOSPITAL,330104,NY,0,10960.0,2018.0
1.0,1,NORTH SHORE UNIVERSITY HOSPITAL,330106,NY,0,11030.0,2018.0
1.0,1,PECONIC BAY MEDICAL CENTER,330107,NY,0,11901.0,2018.0
1.0,1,"ST JOSEPH'S HOSPITAL, INC",330108,NY,0,14902.0,2018.0
1.0,1,TUXEDO MEMORIAL HOSP,330109,NY,1,10987.0,2018.0
1.0,1,TAYLOR BROWN MEMORIAL HOSPITAL,330110,NY,1,13165.0,2018.0
1.0,1,BERTRAND CHAFFEE HOSPITAL,330111,NY,0,14141.0,2018.0
1.0,1,E J NOBLE-ALEXANDRIA BAY,330114,NY,7,13607.0,2018.0
1.0,1,ONEIDA HEALTH HOSPITAL,330115,NY,0,13421.0,2018.0
1.0,1,MOSES LUDINGTON HOSPITAL,330116,NY,7,12883.0,2018.0
1.0,1,COHOES MEMORIAL HOSP,330117,NY,1,12047.0,2018.0
1.0,1,MILLARD FILLMORE HOSPITAL,330118,NY,1,14209.0,2018.0
1.0,1,LENOX HILL HOSPITAL,330119,NY,0,10021.0,2018.0
1.0,1,UNITED HEALTH SERVICES / DELAWARE VALLEY HOSPITAL,330121,NY,7,13856.0,2018.0
1.0,1,YONKERS GENERAL HOSPITAL,330122,NY,1,10703.0,2018.0
1.0,1,ROCHESTER GENERAL HOSPITAL,330125,NY,0,14621.0,2018.0
1.0,1,ORANGE REGIONAL MEDICAL CENTER,330126,NY,0,10940.0,2018.0
1.0,1,JACOBI MEDICAL CENTER,330127,NY,0,10461.0,2018.0
1.0,1,ELMHURST HOSPITAL CENTER,330128,NY,0,11373.0,2018.0
1.0,1,TLC NETWORK,330132,NY,1,14081.0,2018.0
1.0,1,CABRINI MEDICAL CENTER,330133,NY,1,10003.0,2018.0
1.0,1,BON SECOURS COMMUNITY HOSPITAL,330135,NY,0,12771.0,2018.0
1.0,1,MARY IMOGENE BASSETT HOSPITAL,330136,NY,0,13326.0,2018.0
1.0,1,ST JOSEPH'S HOSPITAL HEALTH CENTER,330140,NY,0,13203.0,2018.0
1.0,1,LONG ISLAND COMMUNITY HOSPITAL,330141,NY,0,11772.0,2018.0
1.0,1,BETH ISRAEL HOSPITAL NORTH,330142,NY,1,10028.0,2018.0
1.0,1,"IRA DAVENPORT MEMORIAL HOSPITAL, INC",330144,NY,0,14810.0,2018.0
1.0,1,LITTLE FALLS HOSPITAL,330148,NY,7,13365.0,2018.0
1.0,1,BETHESDA HOSPITAL,330150,NY,1,14843.0,2018.0
1.0,1,ST JAMES MERCY HOSPITAL,330151,NY,0,14843.0,2018.0
1.0,1,LONG ISLAND COLLEGE HOSPITAL,330152,NY,1,11201.0,2018.0
1.0,1,ELLIS HOSPITAL,330153,NY,0,12308.0,2018.0
1.0,1,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,330154,NY,0,10021.0,2018.0
1.0,1,ST FRANCIS HOSPITAL,330155,NY,1,14760.0,2018.0
1.0,1,SAMARITAN MEDICAL CENTER,330157,NY,0,13601.0,2018.0
1.0,1,GOOD SAMARITAN HOSPITAL OF SUFFERN,330158,NY,0,10901.0,2018.0
1.0,1,COMMUNITY-GENERAL HOSPITAL OF GREATER SYRACUSE,330159,NY,1,13215.0,2018.0
1.0,1,STATEN ISLAND UNIVERSITY HOSPITAL,330160,NY,0,10305.0,2018.0
1.0,1,BUFFALO COLUMBUS HOSPITAL,330161,NY,1,14201.0,2018.0
1.0,1,NORTHERN WESTCHESTER HOSPITAL,330162,NY,0,10549.0,2018.0
1.0,1,EASTERN NIAGARA HOSPITAL,330163,NY,0,14094.0,2018.0
1.0,1,HIGHLAND HOSPITAL,330164,NY,0,14620.0,2018.0
1.0,1,ARNOLD GREGORY MEMORIAL HOSPITAL,330165,NY,1,14411.0,2018.0
1.0,1,"WESTFIELD MEMORIAL HOSPITAL, INC",330166,NY,0,14787.0,2018.0
1.0,1,NYU WINTHROP HOSPITAL,330167,NY,0,11501.0,2018.0
1.0,1,TIOGA GENERAL HOSPITAL,330168,NY,1,14892.0,2018.0
1.0,1,MOUNT SINAI BETH ISRAEL,330169,NY,0,10003.0,2018.0
1.0,1,NEW YORK UNITED HOSPITAL MED CTR,330171,NY,1,10573.0,2018.0
1.0,1,BOULEVARD HOSP,330172,NY,1,11103.0,2018.0
1.0,1,SALAMANCA DISTRICT HOSPITAL,330174,NY,1,14779.0,2018.0
1.0,1,"CORTLAND REGIONAL MEDICAL CENTER, INC",330175,NY,0,13045.0,2018.0
1.0,1,PLACID MEMORIAL HOSPITAL,330176,NY,1,12946.0,2018.0
1.0,1,EDWARD JOHN  NOBLE HOSPITAL OF GOUVERNEUR,330177,NY,7,13642.0,2018.0
1.0,1,CLIFTON FINE HOSPITAL,330179,NY,7,13690.0,2018.0
1.0,1,SAMARITAN HOSPITAL,330180,NY,0,12180.0,2018.0
1.0,1,GLEN COVE HOSPITAL,330181,NY,0,11542.0,2018.0
1.0,1,"ST FRANCIS HOSPITAL, ROSLYN",330182,NY,0,11576.0,2018.0
1.0,1,GENESEE HOSPITAL,330183,NY,1,14607.0,2018.0
1.0,1,MONTEFIORE NEW ROCHELLE HOSPITAL,330184,NY,0,10802.0,2018.0
1.0,1,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,330185,NY,0,11777.0,2018.0
1.0,1,HIGHLAND HOSPITAL,330186,NY,1,12508.0,2018.0
1.0,1,MOUNT ST MARY'S HOSPITAL AND  HEALTH CENTER,330188,NY,0,14092.0,2018.0
1.0,1,ALBANY MEDICAL CENTER / SOUTH CLINICAL CAMPUS,330189,NY,1,12208.0,2018.0
1.0,1,GLENS FALLS HOSPITAL,330191,NY,0,12801.0,2018.0
1.0,1,FLUSHING HOSPITAL MEDICAL CENTER,330193,NY,0,11355.0,2018.0
1.0,1,MAIMONIDES MEDICAL CENTER,330194,NY,0,11219.0,2018.0
1.0,1,LONG ISLAND JEWISH MEDICAL CENTER,330195,NY,0,11040.0,2018.0
1.0,1,CONEY ISLAND HOSPITAL,330196,NY,0,11235.0,2018.0
1.0,1,CANTON-POTSDAM HOSPITAL,330197,NY,0,13676.0,2018.0
1.0,1,SOUTH NASSAU COMMUNITIES HOSPITAL,330198,NY,0,11572.0,2018.0
1.0,1,METROPOLITAN HOSPITAL CENTER,330199,NY,0,10029.0,2018.0
1.0,1,KINGSBROOK JEWISH MEDICAL CENTER,330201,NY,0,11203.0,2018.0
1.0,1,KINGS COUNTY HOSPITAL CENTER,330202,NY,0,11203.0,2018.0
1.0,1,CROUSE HOSPITAL,330203,NY,0,13210.0,2018.0
1.0,1,BELLEVUE HOSPITAL CENTER,330204,NY,0,10016.0,2018.0
1.0,1,ST ANTHONY COMMUNITY HOSPITAL,330205,NY,0,10990.0,2018.0
1.0,1,ST JOHN'S RIVERSIDE HOSPITAL,330208,NY,0,10701.0,2018.0
1.0,1,ST LUKES HOSPITAL,330209,NY,1,12550.0,2018.0
1.0,1,JOHNSTOWN HOSPITAL,330210,NY,1,12095.0,2018.0
1.0,1,CLAXTON-HEPBURN MEDICAL CENTER,330211,NY,0,13669.0,2018.0
1.0,1,STATEN ISLAND UNIVERSITY HOSPITAL CONC  -  CLOSED,330212,NY,1,10304.0,2018.0
1.0,1,LEWIS COUNTY GENERAL HOSPITAL,330213,NY,7,13367.0,2018.0
1.0,1,NYU LANGONE HOSPITALS,330214,NY,0,10016.0,2018.0
1.0,1,"ROME MEMORIAL HOSPITAL, INC",330215,NY,0,13440.0,2018.0
1.0,1,JAMESTOWN GENERAL HOSPITAL,330217,NY,1,14701.0,2018.0
1.0,1,OSWEGO HOSPITAL,330218,NY,0,13126.0,2018.0
1.0,1,ERIE COUNTY MEDICAL CENTER,330219,NY,0,14215.0,2018.0
1.0,1,WYCKOFF HEIGHTS MEDICAL CENTER,330221,NY,0,11237.0,2018.0
1.0,1,SARATOGA HOSPITAL,330222,NY,0,12866.0,2018.0
1.0,1,MASSENA MEMORIAL HOSPITAL,330223,NY,0,13662.0,2018.0
1.0,1,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,330224,NY,0,12401.0,2018.0
1.0,1,LONG BEACH MEDICAL CENTER,330225,NY,6,11561.0,2018.0
1.0,1,UNITY HOSPITAL OF ROCHESTER,330226,NY,0,14626.0,2018.0
1.0,1,BROOKS MEMORIAL HOSPITAL,330229,NY,0,14048.0,2018.0
1.0,1,ST VINCENT'S MIDTOWN HOSPITAL,330230,NY,1,10019.0,2018.0
1.0,1,QUEENS HOSPITAL CENTER,330231,NY,0,11432.0,2018.0
1.0,1,ST MARY'S HOSPITAL ( TROY ),330232,NY,0,12180.0,2018.0
1.0,1,BROOKDALE HOSPITAL MEDICAL CENTER,330233,NY,0,11212.0,2018.0
1.0,1,WESTCHESTER MEDICAL CENTER,330234,NY,0,10595.0,2018.0
1.0,1,AUBURN  COMMUNITY  HOSPITAL,330235,NY,0,13021.0,2018.0
1.0,1,NEW YORK-PRESBYTERIAN BROOKLYN METHODIST HOSPITAL,330236,NY,0,11215.0,2018.0
1.0,1,NICHOLAS H NOYES MEMORIAL HOSPITAL,330238,NY,0,14437.0,2018.0
1.0,1,UPMC CHAUTAUQUA WCA,330239,NY,0,14701.0,2018.0
1.0,1,HARLEM HOSPITAL CENTER,330240,NY,0,10037.0,2018.0
1.0,1,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,330241,NY,0,13210.0,2018.0
1.0,1,VICTORY MEMORIAL HOSPITAL,330242,NY,1,11228.0,2018.0
1.0,1,ST FRANCIS HOSPITAL,330244,NY,1,14214.0,2018.0
1.0,1,ST ELIZABETH MEDICAL CENTER,330245,NY,0,13501.0,2018.0
1.0,1,ST CHARLES HOSPITAL,330246,NY,0,11777.0,2018.0
1.0,1,MANHATTAN EYE EAR AND THROAT HOSPITAL,330247,NY,1,10021.0,2018.0
1.0,1,"COMMUNITY MEMORIAL HOSPITAL, INC",330249,NY,7,13346.0,2018.0
1.0,1,CHAMPLAIN VALLEY PHYSICIANS HOSPITAL MEDICAL CTR,330250,NY,0,12901.0,2018.0
1.0,1,ELIZABETHTOWN COMMUNITY HOSPITAL,330252,NY,7,12932.0,2018.0
1.0,1,MYERS COMMUNITY HOSPITAL,330254,NY,1,14551.0,2018.0
1.0,1,SENECA FALLS HOSP,330256,NY,1,13148.0,2018.0
1.0,1,EMMA LAING STEVENS HOSPITAL,330257,NY,1,12832.0,2018.0
1.0,1,MOUNT SINAI HOSPITAL AT MOUNT SINAI HOSPITAL OF QU,330258,NY,1,11102.0,2018.0
1.0,1,MERCY MEDICAL CENTER,330259,NY,0,11570.0,2018.0
1.0,1,OSTEOPATHIC HOSP  CLINIC OF NY,330260,NY,1,11366.0,2018.0
1.0,1,PHELPS MEMORIAL HOSPITAL ASSN,330261,NY,0,10591.0,2018.0
1.0,1,"CARTHAGE AREA HOSPITAL, INC",330263,NY,7,13619.0,2018.0
1.0,1,ST LUKE'S CORNWALL HOSPITAL,330264,NY,0,12550.0,2018.0
1.0,1,CLIFTON SPRINGS HOSPITAL AND CLINIC,330265,NY,0,14432.0,2018.0
1.0,1,NEW YORK-PRESBYTERIAN/HUDSON VALLEY HOSPITAL,330267,NY,0,10567.0,2018.0
1.0,1,COBLESKILL REGIONAL HOSPITAL,330268,NY,7,12043.0,2018.0
1.0,1,HOSPITAL FOR SPECIAL SURGERY,330270,NY,0,10021.0,2018.0
1.0,1,COMMUNITY HOSPITAL,330272,NY,1,12167.0,2018.0
1.0,1,PUTNAM HOSPITAL CENTER,330273,NY,0,10512.0,2018.0
1.0,1,ST MARYS HOSPITAL,330275,NY,1,14611.0,2018.0
1.0,1,NATHAN LITTAUER HOSPITAL,330276,NY,0,12078.0,2018.0
1.0,1,CORNING HOSPITAL,330277,NY,0,14830.0,2018.0
1.0,1,MERCY HOSPITAL OF BUFFALO,330279,NY,0,14220.0,2018.0
1.0,1,MEDICAL ARTS CENTER HOSPITAL,330281,NY,1,10019.0,2018.0
1.0,1,STRONG MEMORIAL HOSPITAL,330285,NY,0,14642.0,2018.0
1.0,1,GOOD SAMARITAN HOSPITAL MEDICAL CENTER,330286,NY,0,11795.0,2018.0
1.0,1,JULIA BUTTERFIELD HOSPITAL,330288,NY,1,10516.0,2018.0
1.0,1,SVCMC-ST VINCENT'S CTRS  NY & WEST BRANCHES,330290,NY,1,10011.0,2018.0
1.0,1,A LINDSAY OLIVE B OCONNOR HOSPITAL,330291,NY,1,13753.0,2018.0
1.0,1,LAKE SHORE HOSPITAL,330293,NY,1,14081.0,2018.0
1.0,1,PARSONS HOSPITAL,330297,NY,1,11357.0,2018.0
1.0,1,PROSPECT HOSP,330300,NY,1,10455.0,2018.0
1.0,1,WHITE PLAINS HOSPITAL CENTER,330304,NY,0,10601.0,2018.0
1.0,1,LUTHERAN MEDICAL CENTER,330306,NY,0,11220.0,2018.0
1.0,1,CAYUGA MEDICAL CENTER AT ITHACA,330307,NY,0,14850.0,2018.0
1.0,1,LITTLE NECK COMMUNITY HOSPITAL,330308,NY,1,11362.0,2018.0
1.0,1,COMMUNITY HOSPITAL OF SMITHTOWN,330309,NY,1,11787.0,2018.0
1.0,1,"BRUNSWICK HOSPITAL CENTER, INC",330314,NY,1,11701.0,2018.0
1.0,1,KINGS HIGHWAY HOSPITAL,330315,NY,1,11234.0,2018.0
1.0,1,NEW YORK WESTCHESTER SQUARE MEDICAL CENTER,330316,NY,1,10461.0,2018.0
1.0,1,FLATBUSH GEN HOSP,330318,NY,1,11203.0,2018.0
1.0,1,PELHAM BAY GENERAL HOSPITAL,330320,NY,1,10461.0,2018.0
1.0,1,LYDIA E HALL HOSP,330323,NY,1,11520.0,2018.0
1.0,1,ELLENVILLE COMMUNITY HOSPITAL,330327,NY,1,12428.0,2018.0
1.0,1,PLAINVIEW HOSPITAL,330331,NY,0,11803.0,2018.0
1.0,1,ST JOSEPH HOSPITAL,330332,NY,0,11714.0,2018.0
1.0,1,ISLAND MEDICAL CENTER,330333,NY,1,11550.0,2018.0
1.0,1,PHYSICIANS HOSPITAL,330335,NY,1,11372.0,2018.0
1.0,1,MASSAPEQUA GENERAL HOSPITAL,330336,NY,1,11783.0,2018.0
1.0,1,ST AGNES HOSPITAL,330338,NY,1,10605.0,2018.0
1.0,1,BELLEVUE WOMAN'S HOSPITAL,330339,NY,1,12309.0,2018.0
1.0,1,UNIVERSITY HOSPITAL -  STONY BROOK SOUTHAMPTON,330340,NY,1,11968.0,2018.0
1.0,1,SHERIDAN PARK HOSPITAL,330345,NY,1,14150.0,2018.0
1.0,1,UNIVERSITY HOSPITAL OF BROOKLYN ( DOWNSTATE ),330350,NY,0,11203.0,2018.0
1.0,1,ADIRONDACK REGIONAL HOSPITAL,330351,NY,1,12822.0,2018.0
1.0,1,FOREST HILLS HOSPITAL,330353,NY,1,11375.0,2018.0
1.0,1,ROSWELL PARK CANCER INSTITUTE,330354,NY,0,14203.0,2018.0
1.0,1,"CARITAS HEALTH CARE, INC",330357,NY,1,11373.0,2018.0
1.0,1,COMMUNITY GENERAL HOSPITAL,330359,NY,4,12723.0,2018.0
1.0,1,CENTRAL ISLIP PSYCH CTR MED/SURGICAL,330361,NY,1,11722.0,2018.0
1.0,1,MIDDLETOWN PSYCHIATRIC CENTER,330362,NY,4,10940.0,2018.0
1.0,1,HUDSON RIVER PSYCHIATRIC CENTER,330363,NY,4,12601.0,2018.0
1.0,1,WILLARD PSYCHIATRIC CENTER,330366,NY,4,14588.0,2018.0
1.0,1,ROCHESTER PSYCHIATRIC CENTER,330367,NY,4,14620.0,2018.0
1.0,1,BUFFALO PSYCHIATRIC CENTER,330368,NY,4,14213.0,2018.0
1.0,1,ST LAWRENCE PSYCHIATRIC CENTER,330369,NY,4,13669.0,2018.0
1.0,1,BINGHAMTON PSYCHIATRIC CENTER,330371,NY,4,13901.0,2018.0
1.0,1,FRANKLIN HOSPITAL,330372,NY,1,11580.0,2018.0
1.0,1,GOWANDA PSYCHIATRIC CENTER,330373,NY,4,14079.0,2018.0
1.0,1,CHILDRENS HOSP,330377,NY,7,14222.0,2018.0
1.0,1,BAYLEY SETON HOSPITAL,330381,NY,1,10304.0,2018.0
1.0,1,NORTH CENTRAL BRONX HOSPITAL,330385,NY,0,10467.0,2018.0
1.0,1,COMMUNITY GENERAL HOSPITAL OF SULLIVAN COUNTY,330386,NY,0,12742.0,2018.0
1.0,1,ROCKEFELLER UNIVERSITY HOSPITAL,330387,NY,0,10021.0,2018.0
1.0,1,HOSPITAL FOR JOINT DISEASES ORTHOPAEDIC INSTITUTE,330389,NY,1,10003.0,2018.0
1.0,1,NORTH GENERAL HOSPITAL,330390,NY,1,10035.0,2018.0
1.0,1,CHILDREN'S HOSP  REHAB CENTER,330391,NY,1,13502.0,2018.0
1.0,1,STONY BROOK UNIVERSITY HOSPITAL,330393,NY,0,11794.0,2018.0
1.0,1,"UNITED HEALTH SERVICES HOSPITALS, INC",330394,NY,0,13903.0,2018.0
1.0,1,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,330395,NY,0,11691.0,2018.0
1.0,1,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,330396,NY,0,11206.0,2018.0
1.0,1,INTERFAITH MEDICAL CENTER,330397,NY,0,11213.0,2018.0
1.0,1,NORTH SHORE UNIV HOSP SYOSSET,330398,NY,1,11791.0,2018.0
1.0,1,ST BARNABAS HOSPITAL,330399,NY,0,10457.0,2018.0
1.0,1,O'CONNOR HOSPITAL,330400,NY,7,13753.0,2018.0
1.0,1,ST CATHERINE OF SIENA HOSPITAL,330401,NY,0,11787.0,2018.0
1.0,1,ELLENVILLE REGIONAL HOSPITAL,330402,NY,7,12428.0,2018.0
1.0,1,MONROE COMMUNITY HOSPITAL,330403,NY,0,14620.0,2018.0
1.0,1,WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL,330404,NY,7,10605.0,2018.0
1.0,1,HELEN HAYES HOSPITAL,330405,NY,0,10993.0,2018.0
1.0,1,SUNNYVIEW HOSPITAL AND REHABILITATION CENTER,330406,NY,0,12308.0,2018.0
1.0,1,EDDY COHOES REHABILITATION CENTER,330407,NY,1,12047.0,2018.0
1.0,1,TRI-TOWN REGIONAL HEALTHCARE,330408,NY,0,13838.0,2018.0
1.0,1,BURDETT CARE CENTER,330409,NY,0,12180.0,2018.0
1.0,1,CAROLINAS HEALTHCARE SYSTEM NORTHEAST,340001,NC,0,28025.0,2018.0
1.0,1,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,340002,NC,0,28801.0,2018.0
1.0,1,NORTHERN HOSPITAL OF SURRY COUNTY,340003,NC,0,27030.0,2018.0
1.0,1,HIGH POINT REGIONAL HOSPITAL,340004,NC,0,27261.0,2018.0
1.0,1,"CHARLES A CANNON, JR MEMORIAL HOSPITAL",340005,NC,1,28646.0,2018.0
1.0,1,HOOTS MEMORIAL HOSPITAL,340006,NC,1,27055.0,2018.0
1.0,1,ANNIE PENN MEMORIAL HOSPITAL,340007,NC,7,27320.0,2018.0
